title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Timber (feat. Ke$ha),Kesha,3cHyrEgdyYRjgJKSOiOtcS,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160
Song of the South,Alabama,4uUwD0uYzIDjKMKQglzmD2,0.486,0.647,9,-8.066,1,0.0337,0.189,0.0,0.305,0.628,162.218,190747
Dixieland Delight - Single Edit,Alabama,4swEkkLocrQ569W1lYIbdX,0.464,0.405,7,-12.538,1,0.033,0.208,1.1e-05,0.0749,0.514,95.852,235915
"Hey, Soul Sister",Train,7lJSxSUUlrZ7CxiyO3X0vq,0.666,0.868,1,-6.188,0,0.0407,0.166,0.0,0.0828,0.806,97.039,217547
DJ Got Us Fallin' In Love (feat. Pitbull),Usher,4356Typ82hUiFAynbLYbPn,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,220800
DJ Got Us Fallin' In Love (feat. Pitbull),Pitbull,4356Typ82hUiFAynbLYbPn,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,220800
Girl on Fire,Alicia Keys,4esOae7i4rqTbAu9o5Pxco,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,224920
Count on Me,Bruno Mars,7l1qvxWjxcKpB9PCtBuTbU,0.589,0.389,0,-5.972,1,0.028,0.851,0.0,0.0772,0.501,89.1,197470
Marry You,Bruno Mars,22PMfvdz35fFKYnJyMn077,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,230192
Locked out of Heaven,Bruno Mars,3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478
Versace on the Floor,Bruno Mars,0kN8xEmgMW9mh7UmDYHlJP,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,261240
Grenade,Bruno Mars,2tJulUYLDKOg9XrtVkMgcJ,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,222091
The Lazy Song,Bruno Mars,1ExfPZEiahqhLyajhybFeS,0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,189109
Riptide,Vance Joy,3JvrhDOgAt6p7K8mDyZwRd,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280
Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467
I'm Yours,Jason Mraz,1EzrEOXmMH3G43AXT1y7pA,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,242947
Let Me Take You Out,Bryan J,4tM7IvirymOPAk74Us27kD,0.705,0.63,8,-5.842,1,0.056,0.157,0.0,0.108,0.641,139.957,225707
Let Me Take You Out,Travis Porter,4tM7IvirymOPAk74Us27kD,0.705,0.63,8,-5.842,1,0.056,0.157,0.0,0.108,0.641,139.957,225707
Replay,Iyaz,4E5P1XyAFtrjpiIxkydly4,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,182307
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,1Q1jlFs004vwB0DOznii3K,0.691,0.543,1,-8.161,1,0.143,0.0112,0.0,0.098,0.587,80.047,230853
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),Yung Joc,1Q1jlFs004vwB0DOznii3K,0.691,0.543,1,-8.161,1,0.143,0.0112,0.0,0.098,0.587,80.047,230853
Yeah! (feat. Lil Jon & Ludacris),Usher,5rb9QrpfcKFHM1EUbSIurX,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,250373
Yeah! (feat. Lil Jon & Ludacris),Lil Jon,5rb9QrpfcKFHM1EUbSIurX,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,250373
Yeah! (feat. Lil Jon & Ludacris),Ludacris,5rb9QrpfcKFHM1EUbSIurX,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,250373
Down,Jay Sean,6ND2f7SUjYNpLqL0WPcNT1,0.654,0.684,2,-4.509,1,0.032,0.0108,0.0,0.0768,0.7,66.001,212280
Down,Lil Wayne,6ND2f7SUjYNpLqL0WPcNT1,0.654,0.684,2,-4.509,1,0.032,0.0108,0.0,0.0768,0.7,66.001,212280
Party In The U.S.A.,Miley Cyrus,3E7dfMvvCLUddWissuqMwr,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067
Ridin' Solo,Jason Derulo,6OEolOOk9Gh9bqkdpfIOl0,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,215747
Forever,Chris Brown,4X3FiBn7cd88I3MVtph9By,0.669,0.822,11,-4.288,1,0.043,0.0339,0.000142,0.231,0.43,120.011,277107
Just Dance,Lady Gaga,6HkjpGIOHv4y0IBAxUbE5z,0.822,0.737,1,-4.542,0,0.0314,0.0261,4.19e-05,0.18,0.753,118.994,241933
Just Dance,Colby O'Donis,6HkjpGIOHv4y0IBAxUbE5z,0.822,0.737,1,-4.542,0,0.0314,0.0261,4.19e-05,0.18,0.753,118.994,241933
TiK ToK,Kesha,5OMwQFBcte0aWFJFqrr5oj,0.755,0.832,2,-2.741,0,0.116,0.0746,1.27e-06,0.291,0.735,120.032,199693
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,6JV2JOEocMgcZxYSZelKcc,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,236002
My House,Flo Rida,6Knv6wdA0luoMUuuoYi2i1,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191
"I Am A Man Of Constant Sorrow - From “O Brother, Where Art Thou” Soundtrack / Radio Station Version",The Soggy Bottom Boys,5AhDb4oM6f4YmHPXW123Fg,0.568,0.308,5,-13.063,1,0.0274,0.69,0.0,0.104,0.721,85.917,190000
"I Am A Man Of Constant Sorrow - From “O Brother, Where Art Thou” Soundtrack / Radio Station Version",Dan Tyminski,5AhDb4oM6f4YmHPXW123Fg,0.568,0.308,5,-13.063,1,0.0274,0.69,0.0,0.104,0.721,85.917,190000
"I'll Fly Away - From “O Brother, Where Art Thou” Soundtrack",Gillian Welch,0x5EMnC2M9pDTAAStksrDt,0.684,0.253,2,-13.561,1,0.0341,0.985,0.0317,0.118,0.521,102.94,237867
"I'll Fly Away - From “O Brother, Where Art Thou” Soundtrack",Alison Krauss,0x5EMnC2M9pDTAAStksrDt,0.684,0.253,2,-13.561,1,0.0341,0.985,0.0317,0.118,0.521,102.94,237867
Shut Up and Dance,WALK THE MOON,4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080
It's A Great Day To Be Alive,Travis Tritt,3oW6SWwGqiZSPTiAp7ZQoH,0.595,0.653,7,-4.935,1,0.0265,0.246,0.0,0.264,0.542,128.93,241533
Don't Stop Believin',Journey,77NNZQSqzLNqh2A9JhLRkg,0.491,0.802,4,-7.106,1,0.0392,0.25,0.0,0.387,0.472,119.25,248907
I Want You Back,The Jackson 5,0PGwM5vdr5fMejx0IIAYXj,0.674,0.584,8,-8.204,1,0.0318,0.466,0.00195,0.187,0.96,98.293,180893
Piano Man,Billy Joel,70C4NyhjD5OZUMzvWZ3njJ,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000
Sweet Home Alabama,Lynyrd Skynyrd,7e89621JPkKaeDSTQ3avtg,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800
Sunday Candy,Nico Segal,6fTdcGsjxlAD9PSkoPaLMX,0.511,0.596,0,-6.56,1,0.224,0.53,0.0,0.0798,0.554,158.063,226014
I Need A Dollar,Aloe Blacc,5OA2EQqiP7r7Zcl6nw8ICW,0.84,0.481,8,-7.152,0,0.033,0.199,0.0,0.0857,0.96,95.513,244386
This Is What You Came For,Calvin Harris,0azC730Exh71aQlOt9Zj3y,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160
This Is What You Came For,Rihanna,0azC730Exh71aQlOt9Zj3y,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160
California Girls - Remix/Remastered 2001,The Beach Boys,6bJuuCtXYiwOcKT9s8uRh8,0.503,0.62,11,-6.069,1,0.0296,0.471,0.0,0.159,0.713,116.599,160360
Elvira,The Oak Ridge Boys,0mG66FLhO0iZ6XCAGdjpax,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,225627
Jai Ho,A.R. Rahman,4i3MgUew8ynhf49Qwr4IP4,0.733,0.795,9,-6.748,1,0.0609,0.213,0.0001,0.0989,0.299,136.977,319347
Jai Ho,Sukhwinder Singh,4i3MgUew8ynhf49Qwr4IP4,0.733,0.795,9,-6.748,1,0.0609,0.213,0.0001,0.0989,0.299,136.977,319347
Jai Ho,Tanvi Shah,4i3MgUew8ynhf49Qwr4IP4,0.733,0.795,9,-6.748,1,0.0609,0.213,0.0001,0.0989,0.299,136.977,319347
Jai Ho,Mahalakshmi Iyer,4i3MgUew8ynhf49Qwr4IP4,0.733,0.795,9,-6.748,1,0.0609,0.213,0.0001,0.0989,0.299,136.977,319347
Wagon Wheel,Old Crow Medicine Show,359krpyCKcFF8SFvqWES9L,0.621,0.403,9,-8.211,1,0.0359,0.581,0.0,0.114,0.634,145.523,232133
My Love (feat. T.I.),Justin Timberlake,4NeOWqHmlrGRuBvsLJC9rL,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,276160
My Love (feat. T.I.),T.I.,4NeOWqHmlrGRuBvsLJC9rL,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,276160
Love So Soft,Kelly Clarkson,16QN8cBubEq706vNtPpOME,0.808,0.581,11,-5.43,1,0.07,0.0053,1.19e-05,0.0828,0.758,130.012,172427
Just To See You Smile,Tim McGraw,28efjJXBm1CuCmqle5HK2w,0.492,0.823,6,-8.526,1,0.0297,0.127,0.0,0.0523,0.702,94.342,215173
Fire Burning,Sean Kingston,2oENJa1T33GJ0w8dC167G4,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,239987
Every Breath You Take,The Police,16fzReMJmcLlBccnZCTZNS,0.825,0.449,1,-9.859,1,0.0348,0.574,0.0034,0.0726,0.738,117.399,251347
Shout,The Isley Brothers,7lX0IsKQ5ubVvowy0sGLBP,0.448,0.825,10,-6.881,1,0.068,0.55,0.0,0.933,0.612,137.297,270133
If I Die Young,The Band Perry,4u26EevCNXMhlvE1xFBJwX,0.606,0.497,4,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739,222773
Eenie Meenie,Sean Kingston,4vVTI94F9uJ8lHNDWKv0i2,0.72,0.607,1,-4.168,1,0.0322,0.0543,0.0,0.113,0.828,121.223,201947
Eenie Meenie,Justin Bieber,4vVTI94F9uJ8lHNDWKv0i2,0.72,0.607,1,-4.168,1,0.0322,0.0543,0.0,0.113,0.828,121.223,201947
Boom Boom Pow,Black Eyed Peas,3oDFtOhcN08qeDPAK6MEQG,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,251440
Waiting On the World to Change,John Mayer,5xP3GDhXolpbFplyOOmgQI,0.577,0.756,2,-5.82,1,0.115,0.159,0.000232,0.249,0.663,176.75,201173
Send Me on My Way,Rusted Root,6hs3SDnbO3f6VQuPO4KBEb,0.5,0.681,0,-9.556,1,0.0672,0.114,4.01e-05,0.139,0.745,119.46,263333
Halo,Beyoncé,4JehYebiI9JE8sR8MisGVb,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640
I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,2y5aJvzXhHPA94U5GFAcXe,0.734,0.442,0,-8.432,1,0.0557,0.0594,1.63e-05,0.213,0.0973,117.967,245653
I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,2y5aJvzXhHPA94U5GFAcXe,0.734,0.442,0,-8.432,1,0.0557,0.0594,1.63e-05,0.213,0.0973,117.967,245653
The A Team,Ed Sheeran,1XpYodsD36XN7ygcdF7mJJ,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,258373
Classic,MKTO,6FE2iI43OZnszFLuLtvvmg,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427
We Are Young (feat. Janelle Monáe),fun.,7a86XRg84qjasly9f6bPSD,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627
We Are Young (feat. Janelle Monáe),Janelle Monáe,7a86XRg84qjasly9f6bPSD,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627
Glad You Came,The Wanted,3AGOgQzp0YcPH41u9p7dOp,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,198187
Titanium (feat. Sia),David Guetta,77TT8Xvx637TpzV8kKGkUw,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040
Titanium (feat. Sia),Sia,77TT8Xvx637TpzV8kKGkUw,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040
Live Your Life - Radio Edit,Headhunterz,1Pofof4ZYVI6GDM0IFGvBk,0.485,0.853,6,-3.192,0,0.0423,0.0057,0.00155,0.0842,0.304,130.054,180923
Live Your Life - Radio Edit,Crystal Lake,1Pofof4ZYVI6GDM0IFGvBk,0.485,0.853,6,-3.192,0,0.0423,0.0057,0.00155,0.0842,0.304,130.054,180923
rockstar,Post Malone,29VZKgZvAjFRxxBnctjqOn,0.552,0.503,5,-6.759,0,0.145,0.138,0.000555,0.143,0.141,159.706,218480
rockstar,21 Savage,29VZKgZvAjFRxxBnctjqOn,0.552,0.503,5,-6.759,0,0.145,0.138,0.000555,0.143,0.141,159.706,218480
Nothin' on You (feat. Bruno Mars),B.o.B,59dLtGBS26x7kc0rHbaPrq,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,268320
Nothin' on You (feat. Bruno Mars),Bruno Mars,59dLtGBS26x7kc0rHbaPrq,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,268320
Stay With Me,Sam Smith,7IHOIqZUUInxjVkko181PB,0.5,0.418,0,-6.535,1,0.0377,0.566,0.000193,0.11,0.176,84.899,172724
Beauty And A Beat,Justin Bieber,190jyVPHYjAqEaOGmMzdyk,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,227987
Beauty And A Beat,Nicki Minaj,190jyVPHYjAqEaOGmMzdyk,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,227987
Feel This Moment (feat. Christina Aguilera),Pitbull,0Hf4aIJpsN4Os2f0y0VqWl,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,229507
Feel This Moment (feat. Christina Aguilera),Christina Aguilera,0Hf4aIJpsN4Os2f0y0VqWl,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,229507
Just Give Me a Reason (feat. Nate Ruess),P!nk,4VC5nFbYO4avKksJ9jN4pY,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733
Just Give Me a Reason (feat. Nate Ruess),Nate Ruess,4VC5nFbYO4avKksJ9jN4pY,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733
Empire State of Mind (Part II) Broken Down,Alicia Keys,5sra5UY6sD658OabHL3QtI,0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,216480
A Thousand Miles,Vanessa Carlton,4w1lzcaoZ1IC2K5TwjalRP,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,237493
Drift Away,Dobie Gray,3DEUviTtgRz6r3MdrUx0OL,0.516,0.318,11,-14.061,1,0.0514,0.51,0.0,0.125,0.525,76.199,233707
Summer Of '69,Bryan Adams,0GONea6G2XdnHWjNZd6zt3,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053
Jessie's Girl,Rick Springfield,0TF3F5Lw5apoD1zvR8LikO,0.687,0.704,2,-7.923,1,0.0423,0.0745,0.0,0.0924,0.843,131.704,192867
Take It All Back 2.0,Judah & the Lion,2w7O4XCRoIJrwF1NqKL9TM,0.441,0.802,0,-6.411,1,0.0305,0.0104,6.25e-05,0.123,0.783,148.023,218356
Chasing Cars,Snow Patrol,11bD1JtSjlIgKgZG2134DZ,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,267933
Not Over You,Gavin DeGraw,6j7hih15xG2cdYwIJnQXsq,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,218520
How to Save a Life,The Fray,5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,262533
Hey There Delilah,Plain White T's,4RCWB3V8V0dignt99LZ8vH,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,232533
She Will Be Loved,Maroon 5,5s5t0OFg9lIlBFaCI14K1i,0.524,0.711,0,-5.494,0,0.0405,0.0567,0.0,0.134,0.539,203.867,257133
Keep Your Head Up,Andy Grammer,7MapZTlRqFfUteNcghsTwf,0.666,0.78,7,-5.177,1,0.0404,0.044,0.0,0.128,0.795,90.004,190480
Safe And Sound,Capital Cities,2Oj5BXOY01EDuJhVYNlEoq,0.652,0.783,0,-4.829,1,0.0309,0.000189,0.0173,0.0889,0.836,117.952,192693
Manic Monday,The Bangles,5KYoPa5akZxiCn38xelbqI,0.685,0.571,2,-11.623,1,0.0299,0.335,2.38e-06,0.214,0.869,121.737,184173
Apologize,OneRepublic,1NrJYpdAi7uosDRPmSYrsG,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,208107
Africa,TOTO,2374M0fQpWi3dLnB54qaLX,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893
Say Hey (I Love You),Michael Franti & Spearhead,0nnxf8p851ZR49KFnGWVsB,0.738,0.983,5,-4.374,0,0.0855,0.038,5.93e-06,0.183,0.957,92.998,235760
Say Hey (I Love You),Cherine Tanya Anderson,0nnxf8p851ZR49KFnGWVsB,0.738,0.983,5,-4.374,0,0.0855,0.038,5.93e-06,0.183,0.957,92.998,235760
What Lovers Do (feat. SZA),Maroon 5,4nYsmWkuTaowTMy4gskmBw,0.792,0.612,5,-5.212,0,0.0693,0.0805,3.83e-06,0.0852,0.42,109.959,199849
What Lovers Do (feat. SZA),SZA,4nYsmWkuTaowTMy4gskmBw,0.792,0.612,5,-5.212,0,0.0693,0.0805,3.83e-06,0.0852,0.42,109.959,199849
Paris,The Chainsmokers,15vzANxN8G9wWfwAJLLMCg,0.646,0.644,2,-6.763,1,0.031,0.0243,0.0,0.0888,0.251,99.999,221520
Love Me Now,John Legend,6hdkw1wzhIRYPlYDUtCY5m,0.416,0.773,8,-3.784,1,0.0949,0.572,0.0,0.105,0.716,122.65,210307
Love Me Harder,Ariana Grande,5J4ZkQpzMUFojo1CtAZYpn,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133
Love Me Harder,The Weeknd,5J4ZkQpzMUFojo1CtAZYpn,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,2l8w0zZVn4AZNuzrht7MRT,0.475,0.606,8,-6.646,1,0.0346,0.247,0.0,0.125,0.282,94.994,252534
As Long As You Love Me,Justin Bieber,0pwYLVXVknPSGUQb39cePC,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,229467
As Long As You Love Me,Big Sean,0pwYLVXVknPSGUQb39cePC,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,229467
Drag Me Down,One Direction,2K87XMYnUMqLcX3zvtAF4G,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120
Friends (with BloodPop®),Justin Bieber,7iNIg7XDEaYECfWD5dJ9Va,0.743,0.735,8,-5.337,1,0.0382,0.00389,0.0,0.304,0.631,104.979,189467
Friends (with BloodPop®),BloodPop®,7iNIg7XDEaYECfWD5dJ9Va,0.743,0.735,8,-5.337,1,0.0382,0.00389,0.0,0.304,0.631,104.979,189467
Love Yourself,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720
Sorry,Justin Bieber,09CtPGIpYB4BrO8qb1RGsF,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787
Purpose,Justin Bieber,2IjyFRCRn8x1bEquOM3vxg,0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.029,210160
Get Used To It,Justin Bieber,4AMnUGvZUVJgDuY7rOPzUZ,0.687,0.705,9,-8.453,0,0.0522,0.0339,0.0,0.164,0.449,110.048,238133
Heartbreaker,Justin Bieber,2GCKWEsbb0Xo1oodTOKVi1,0.568,0.517,6,-7.316,0,0.0894,0.146,0.0,0.343,0.578,104.443,262840
Somebody To Love,Justin Bieber,3rLIv187BhjyweFe89SgLn,0.714,0.833,5,-5.239,1,0.0259,0.00249,0.0,0.298,0.663,129.964,220920
Home To Mama,Justin Bieber,1qXDjWPzxa02VClFJmu6nx,0.688,0.296,2,-11.064,1,0.0872,0.95,0.000166,0.115,0.478,89.091,203267
Home To Mama,Cody Simpson,1qXDjWPzxa02VClFJmu6nx,0.688,0.296,2,-11.064,1,0.0872,0.95,0.000166,0.115,0.478,89.091,203267
2U,David Guetta,762UXiwEHYY97VL45sAUPR,0.551,0.651,8,-5.828,0,0.0594,0.225,0.0,0.224,0.562,144.875,194907
2U,Justin Bieber,762UXiwEHYY97VL45sAUPR,0.551,0.651,8,-5.828,0,0.0594,0.225,0.0,0.224,0.562,144.875,194907
Despacito (Featuring Daddy Yankee),Luis Fonsi,7CUYHcu0RnbOnMz4RuN07w,0.659,0.802,2,-4.79,1,0.148,0.208,0.0,0.123,0.863,177.936,228200
Despacito (Featuring Daddy Yankee),Daddy Yankee,7CUYHcu0RnbOnMz4RuN07w,0.659,0.802,2,-4.79,1,0.148,0.208,0.0,0.123,0.863,177.936,228200
Boyfriend,Justin Bieber,0171XsIM2xyeXRr6wsugEI,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,171333
Company,Justin Bieber,61uyGDPJ06MkxJtHgPmuyO,0.59,0.797,4,-4.901,0,0.0614,0.132,0.0,0.0846,0.425,94.948,208120
Where Are Ü Now,Skrillex,0n8ob8S72lvznoVfiwz4qL,0.432,0.74,7,-5.053,1,0.062,0.0342,6.59e-06,0.14,0.193,139.42,242520
Where Are Ü Now,Diplo,0n8ob8S72lvznoVfiwz4qL,0.432,0.74,7,-5.053,1,0.062,0.0342,6.59e-06,0.14,0.193,139.42,242520
Where Are Ü Now,Justin Bieber,0n8ob8S72lvznoVfiwz4qL,0.432,0.74,7,-5.053,1,0.062,0.0342,6.59e-06,0.14,0.193,139.42,242520
Purpose,Justin Bieber,3jHCXrZNz8fQEEf4BpWCAj,0.481,0.285,0,-10.848,1,0.0424,0.9,0.0,0.123,0.316,130.029,210160
The Feeling,Justin Bieber,7vldwy3gdhmPRKWSCi8H61,0.525,0.809,1,-6.185,0,0.0619,0.0819,1.22e-06,0.0971,0.21,127.073,244907
The Feeling,Halsey,7vldwy3gdhmPRKWSCi8H61,0.525,0.809,1,-6.185,0,0.0619,0.0819,1.22e-06,0.0971,0.21,127.073,244907
Cold Water (feat. Justin Bieber & MØ),Major Lazer,6DNtNfH8hXkqOX1sjqmI7p,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185352
Cold Water (feat. Justin Bieber & MØ),Justin Bieber,6DNtNfH8hXkqOX1sjqmI7p,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185352
Cold Water (feat. Justin Bieber & MØ),MØ,6DNtNfH8hXkqOX1sjqmI7p,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185352
No Pressure,Justin Bieber,10SDxx0CFWGqgVVBeX22TP,0.644,0.595,1,-6.877,1,0.215,0.121,0.0,0.279,0.554,148.889,286853
No Pressure,Big Sean,10SDxx0CFWGqgVVBeX22TP,0.644,0.595,1,-6.877,1,0.215,0.121,0.0,0.279,0.554,148.889,286853
Never Say Never,Justin Bieber,5GYbkDveRD2I8M5ZJ14hWn,0.739,0.807,0,-5.063,1,0.0652,0.0181,0.0,0.295,0.632,97.048,227853
Never Say Never,Jaden,5GYbkDveRD2I8M5ZJ14hWn,0.739,0.807,0,-5.063,1,0.0652,0.0181,0.0,0.295,0.632,97.048,227853
Life Is Worth Living,Justin Bieber,4yWCzA44dQyp0SoeM81bUb,0.558,0.296,10,-9.18,1,0.0427,0.907,0.0,0.108,0.463,76.04,234787
Whatcha Say,Jason Derulo,67T6l4q3zVjC5nZZPXByU8,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,221253
Hot N Cold,Katy Perry,1TEjSXPdAakDotj2Wji3PU,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227
Fireflies,Owl City,3DamFFqW32WihKkTVlwTYQ,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,228347
Break Your Heart,Taio Cruz,1CdqVF1ywD0ZO1zXtB9yWa,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,186267
Break Your Heart,Ludacris,1CdqVF1ywD0ZO1zXtB9yWa,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,186267
Beautiful Girls,Sean Kingston,1hGy2eLcmC8eKx7qr1tOqx,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,225373
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960
Stereo Hearts (feat. Adam Levine),Adam Levine,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960
Mark My Words,Justin Bieber,2SnNaoNhMjC1WRMTWD8qTX,0.383,0.256,0,-8.572,1,0.0332,0.88,2.69e-06,0.169,0.519,114.188,134347
Payphone - Edit,Maroon 5,5cy3CNTBZbX8vZUIsu4p7K,0.741,0.783,4,-4.791,1,0.0415,0.015,0.0,0.302,0.534,110.002,231373
Payphone - Edit,Wiz Khalifa,5cy3CNTBZbX8vZUIsu4p7K,0.741,0.783,4,-4.791,1,0.0415,0.015,0.0,0.302,0.534,110.002,231373
